seq,pro-growth
Trends in WSS Parameters Parameters Pre-DPL-1 (2018) At DPL-1 Closure (2020) Baseline PforR (2021) Target for PforR (2026) Water Production (MLD) 22 40 40 56 Water Demand (MLD) 56 56 56 56 Water Supply Coverage 98% 98% 98% 100% Sewerage Coverage 60% 60% 60% 100% Water Supply Services 1.5 hours on alternate days 2 hours per day 2 hours per day 24 X7 Continuous Supply Collection Efficiency 70% 90% 90% 95% Tariffs Flat tariff Volumetric tariff Indexed Volumetric tariff Indexed Volumetric tariff Indexed annually annually annually Metering 20% with no volumetric 100% with volumetric 100% with volumetric tariff 100% with volumetric tariff tariff tariff Energy Efficiency 7.69 KWh /m3 7.24KWh /m3 7.24K Wh /m3 6.19 KWh /m3 NRW (TBD in Yr1) Approx.,0.48683795061978424
The GoHPâs program supports the first phase of the MTP: The total financing under the GoHP program is US$ 310 million between 2021-26 covering WSS service delivery improvements in Shimla city.,0.65441725470803
"It supports financing of the bulk water supply and distribution system for Shimla city including NRW reduction program, SCADA and automation, sewerage system, O&M program, M&E system, GRM, and capacity building activities.",0.6863120685924183
"The PforR operation (US$ 250 million), comprising US$160 million of IBRD financing and US$90 million of GoHP financing, aims at improving the WSS distribution system for moving to 24/7 supply and 100% sewerage connections, along with improvements in operating efficiency, financial sustainability, and customer accountability in Shimla city.",0.7002426927739923
Investments are supported by commitments towards sustainable O&M of WSS services in Shimla city recognizing the high cost of bulk water.,0.4939010360024192
"Expenditure financed by PforR: The expenditure program for the PforR operation will support category B (low risk investments) for water quality monitoring and improving distribution system in Shimla city through upgrading and expanding the existing distribution system, including small pumping systems, pipe networks, storage tanks, SCADA and automation, digitization, and customer connections.",0.893008058721369
"Program Financing Activity GoHP Program US$ m PforR operation US$ m 1 Bulk Water Water treatment plant, transmission mains, intake structures and main 73.50 Transmission of bulk water supply to storage tanks 34.50 Supply pumping systems (a) Intake structures 4.86 (b) Water Treatment Plant 8.67 (c) Main Pumping systems 7.47 (d) Transmission mains up to Main Balancing Reservoir (MBR) at Sanjouli 18.00 Transmission of bulk water supply to storage tanks 34.50 2 Water 24 /7 water supply system 70.00 24 /7 water supply system 70.00 Distribution (a) Gravity Transmission Mains 2.00 (a)Gravity Transmission Mains 2.00 System (b) Balancing Reservoirs 2.00 (b) Balancing Reservoirs 2.00 (c) Storage tanks in DMAs 6.00 (c) Storage tanks in DMAs 6.00 (d) Distribution pipelines 60.00 (d) Distribution pipelines 60.00 NRW NRW Reduction Program for 43 DMAs 8.00 NRW Reduction Program for 43 DMAs 8.00 3 Reduction (a) Pressure management in distribution network 4.00 (a)Pressure management in distribution network 4.00 Program (b) Leak detection and metering for distribution network 4.00 (b)Leak detection and metering for distribution network 4.00 SCADA Bulk Water Transmission 4.00 Water Distribution System 4.50 4 Automation (a) SCADA 2.00 (a) SCADA 1.50 (b) Automation 1.50 (b) Automation 3.00 Water Distribution System 4.50 (a) SCADA 1.50 (b) Automation 3.00 5 Sewerage Construction and upgradation of STPs 17.00 Sewerage network 30.00 Services (a) Construction of STPs at Panthaghati, Dhalli 2 and Mashobra 3.72 (a) Expansion of sewerage network to Panthaghati, Dhalli 2 10.80 (b) Upgradation of existing STPs 13.28 and Mashobra unserved areas of Shimla City Sewerage Network 30.00 (b) Extension of existing sewerage network to unconnected (c) New sewerage network in Shimla City 10.80 customers 19.20 (d) Extension of existing sewerage network 19.20 6 O&M International Utility Experts (2) 2.50 International Utility Experts (2) 2.50 Salaries, energy charges, O&M costs for WSS services 92.50 Salaries, energy charges, O&M costs for WSS services 92.50 7 M&E and M&E System and GRM 3.00 M&E System and GRM 3.00 GRM a) M&E System 1.75 (a) M&E System 1.75 b) GRM 1.25 (b) GRM 1.25 8 CB Capacity Building 5.00 Capacity Building 5.00 Total 310 250  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) 7.",0.5950099338184703
The PforR operation supports service delivery improvements by improving the water supply distribution system and expanding sewerage networks in Shimla city.,0.5028832175514915
"This includes upgrading and expanding the existing distribution system, including small pumping systems, pipe networks, storage tanks, SCADA and automation, digitization, and customer connections.",0.7928109602494673
"Digital assets will be created covering customer database, geospatial data, infrastructure, finance, billing and collection and customer service data.",0.038715511560440063
(vi) Sewerage Services: The Program will provide sewerage connectivity to unserved areas through expansion of existing networks and increasing coverage from 60% to 100% through household and commercial connections.,0.8239313472401012
"The Program will (a) expand the existing network to Panthaghati, Dhalli 2 and Mashobra unserved areas of Shimla City; and (b) extend the network in already served areas to the unconnected residents.",0.7611070979725231
The expansion and extension will help achieve 100% sewerage coverage in Shimla city.,0.5397201451388273
" The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) (ix) Capacity Building: The Program will enhance capacity of SJPNL employees on technical, financial, and management aspects along with IT systems.",0.756177468733354
"It will a) Improve governance, managerial and financial autonomy of SJPNL, b) Improve efficiency, financial sustainability and customer accountability, and c) Improve water supply and sewerage services in Shimla city.",0.879865212873979
"The SJPNL will develop its Strategic Business Plan including corporate strategic focus and priority areas, and key performance indicators on quantity and quality of water, billing and collection, cost recovery, NRW, etc.",0.8095202879472212
"The Program will incentivize the strengthening of performance policies, managerial and financial autonomy, efficient operations, and financially sustainable services.",0.7208787311207164
"SJPNL will strengthen and implement the performance-based contracts with private operators, with incentives linked to achievements of the related performance indicators.",0.8952157280661843
Financial autonomy of SJPNL will be strengthened by timely tariff revisions and increase in revenue earnings.,0.8235389536077325
